t,id,x,y,z,delta_t
4.2753197999845725,4,0.9303148419842524,-0.10221222274124939,3.590368592992653,0.06207909999648109
4.305436800001189,4,0.9396857577158373,-0.10795123459172214,3.6173921825964976,0.030117000016616657
4.321747299982235,4,0.9396857577158373,-0.10795123459172214,3.6173921825964976,0.016310499981045723
4.340557399991667,4,0.952002844171527,-0.11416315721626177,3.662158407158498,0.018810100009432063
4.385420199978398,4,0.9423170120932725,-0.11640622771254465,3.622210094603564,0.04486279998673126
4.402602699992713,4,0.9430085481773455,-0.11922620656528352,3.62204049894407,0.017182500014314428
4.468394299998181,4,0.9404863824649572,-0.1261464464595314,3.621437172227113,0.06579160000546835
4.502549600001657,4,0.9414905675731171,-0.13040440288233354,3.6216261274193933,0.03415530000347644
4.5333312999864575,4,0.9522715196792424,-0.13682360540025162,3.6632902716397613,0.03078169998480007
4.563188300002366,4,0.9518331556690998,-0.1409164867561204,3.65872538837239,0.029857000015908852
4.593047899979865,4,0.9414215264834713,-0.1431942839758948,3.626806256238438,0.029859599977498874
4.636395299981814,4,0.9379450992414965,-0.14477662254560883,3.6322240391261826,0.0433474000019487
4.6705052999896,4,0.9294798183142994,-0.1447789914017437,3.63204152837747,0.03411000000778586
4.688848699996015,4,0.9294798183142994,-0.1447789914017437,3.63204152837747,0.018343400006415322
4.707277199981036,4,0.9269515916736718,-0.14674792361327735,3.664496375976493,0.018428499985020608
4.730898499983596,4,0.9207868542844718,-0.1469330221939449,3.6675888338052247,0.02362130000256002
4.759125399985351,4,0.9042764571069504,-0.14755420831368818,3.629594950091936,0.028226900001754984
4.806062899995595,4,0.9138141277321995,-0.15316503044336832,3.6968788717194636,0.04693750001024455
4.866790999978548,4,0.8872641251786162,-0.15322235489012365,3.6316535958036105,0.0607280999829527
4.898225099983392,4,0.8690151452397304,-0.15181890891421365,3.583769319366041,0.03143410000484437
4.9304297999769915,4,0.8727000192632542,-0.15726292255652796,3.6267175477534566,0.032204699993599206
4.995440200000303,4,0.8606650446020228,-0.16084124259197108,3.615455990052805,0.06501040002331138
5.011906400002772,4,0.8536445370909771,-0.16160740937480203,3.629213174056661,0.016466200002469122
5.026952199987136,4,0.8536445370909771,-0.16160740937480203,3.629213174056661,0.015045799984363839
5.044863599992823,4,0.8461790051239979,-0.16382570636402088,3.6646158184313404,0.017911400005687028
5.061427799984813,4,0.832304111901132,-0.16383123219356363,3.662314984730481,0.01656419999198988
5.108027299982496,4,0.8181946917834019,-0.16393957643599705,3.6656259346473816,0.04659949999768287
5.1411300000036135,4,0.8010121364483068,-0.16667253835279702,3.661873289174623,0.033102700021117926
5.169597500003874,4,0.7773637713025412,-0.16449690905842146,3.6303931426677107,0.02846750000026077
5.201621999993222,4,0.7669365416427671,-0.16678694067984692,3.6649109318975563,0.03202449998934753
5.26184920000378,4,0.7237883889543822,-0.16732090165454136,3.6297775557161223,0.06022720001055859
5.294159099983517,4,0.7128162142241512,-0.16953033341477916,3.660723713939072,0.032309899979736656
5.342906599980779,4,0.6889651933739596,-0.17011633765134207,3.6281348679707497,0.04874749999726191
5.374536299990723,4,0.6771973708494442,-0.17247551400342176,3.6636416181703093,0.03162970000994392
5.391841000004206,4,0.6771973708494442,-0.17247551400342176,3.6636416181703093,0.017304700013482943
5.4085126999998465,4,0.6535715681647266,-0.17165296170388733,3.6311014523026035,0.016671699995640665
5.435938599985093,4,0.6398172073362826,-0.17366880773349874,3.6573746867904764,0.02742589998524636
5.466625500004739,4,0.6167812235568254,-0.1728988811714545,3.6262873591003366,0.03068690001964569
5.493139300000621,4,0.6012656103045602,-0.17592460420051206,3.643304564806816,0.026513799995882437
5.528923399979249,4,0.5795616827423368,-0.17394765228562226,3.617607346814858,0.03578409997862764
5.572527599986643,4,0.5550027304567045,-0.17602958479345476,3.5909369686161923,0.043604200007393956
5.602718299982371,4,0.5446359975783833,-0.1785936632934774,3.6283087160436933,0.03019069999572821
5.680934499978321,4,0.5092329777211795,-0.18292369566799774,3.646519321041411,0.07821619999594986
5.711519899981795,4,0.4910882758292967,-0.18422543257890367,3.62828432350172,0.030585400003474206
5.727362000005087,4,0.4910882758292967,-0.18422543257890367,3.62828432350172,0.015842100023292005
5.745313499995973,4,0.4748991451618394,-0.18655349544641103,3.6603742246894893,0.017951499990886077
5.772855299990624,4,0.453158800412252,-0.18521074312436672,3.6178885195228188,0.027541799994651228
5.802658500004327,4,0.43744146390906713,-0.1888387892700235,3.6460445785257103,0.029803200013702735
5.833961800002726,4,0.41664629604725434,-0.18803354807354136,3.618156482146667,0.03130329999839887
5.865302899997914,4,0.4009240227083578,-0.19009399030774907,3.643194778218787,0.031341099995188415
5.90107199997874,4,0.38013428609987415,-0.1908587367080545,3.6185157972991764,0.03576909998082556
5.929359999980079,4,0.36365180090418253,-0.1934904419393285,3.6385578620289385,0.028288000001339242
5.95810019999044,4,0.3408365123543721,-0.19133357220505798,3.5891321709952484,0.02874020001036115
6.0057652999821585,4,0.3255091984085647,-0.1954801704527894,3.6262298765758767,0.04766509999171831
6.082781099976273,4,0.28876812042707256,-0.19821577405713836,3.6247395419871884,0.07701579999411479
6.100384999997914,4,0.28876812042707256,-0.19821577405713836,3.6247395419871884,0.017603900021640584
6.117397900001379,4,0.27274507816101573,-0.1998334861199146,3.640938490828111,0.017012900003464893
6.144302600005176,4,0.25204815221414584,-0.2009396883852695,3.623142310116018,0.02690470000379719
6.176305200002389,4,0.2350136167393994,-0.20240636117057303,3.6258686637002504,0.03200259999721311
6.204463499976555,4,0.21658026801584546,-0.20543088481797792,3.639464629103362,0.028158299974165857
6.23527429997921,4,0.19841872060656682,-0.2052330253918845,3.626434771485735,0.030810800002655014
6.267488999990746,4,0.17975759614515885,-0.20817562711734006,3.6382881821768303,0.03221470001153648
6.299001199979102,4,0.15924986629662508,-0.20694802770126405,3.6052700660409016,0.03151219998835586
6.327918599999975,4,0.14209472786719302,-0.20908343448024236,3.618512700422759,0.028917400020873174
6.375854599988088,4,0.12282364196115679,-0.20970450577119584,3.6048586353812375,0.0479359999881126
6.406591399980243,4,0.10552074107802424,-0.21180009313223222,3.617220445838546,0.030736799992155284
6.440449199988507,4,0.08641978227768932,-0.21247395712092054,3.604748678548832,0.03385780000826344
6.484435299993493,4,0.06758877492733152,-0.2120671428747881,3.587628686917132,0.04398610000498593
6.516099899978144,4,0.050030368190737,-0.21525759068976816,3.6049501650857785,0.03166459998465143
6.548343000002205,4,0.03186898100156828,-0.2168625622690306,3.608624122092932,0.03224310002406128
6.579768800002057,4,0.013647032783452796,-0.21805588746728496,3.6054601034085723,0.03142579999985173
6.608524299983401,4,-0.003041266205355545,-0.21911336119968386,3.6048563482813565,0.028755499981343746
6.6404918000043835,4,-0.022738385556390295,-0.22086858510550386,3.606263132653808,0.0319675000209827
6.670896399999037,4,-0.04117948640035207,-0.21880774953507223,3.5691395653815348,0.030404599994653836
6.701690999994753,4,-0.05913321538337122,-0.22369463653665,3.60733157860469,0.030794599995715544
6.74948269999004,4,-0.0771997875293762,-0.22165459769004006,3.57096893264318,0.04779169999528676
6.779303399991477,4,-0.09436858488721189,-0.2238485770609957,3.572307168158888,0.029820700001437217
6.811609399999725,4,-0.11347548534305477,-0.22885943021113908,3.6007877366989223,0.03230600000824779
6.844493799988413,4,-0.13103436048894723,-0.22660335928124165,3.564435380346042,0.03288439998868853
6.87190929998178,4,-0.14933033575278756,-0.23006398218475183,3.5760692587031047,0.02741549999336712
6.901665399986086,4,-0.1667239846023125,-0.22821239606760876,3.5467516510148216,0.029756100004306063
6.9492054999864195,4,-0.18805532736582992,-0.23505412824212402,3.6125477408103555,0.04754010000033304
6.982618799986085,4,-0.20429111967882826,-0.2318317050971323,3.569524564054517,0.03341329999966547
7.012898499990115,4,-0.22453302070271258,-0.23790789731787437,3.614192397306512,0.03027970000403002
7.043668099999195,4,-0.2412582184624909,-0.23684990651322682,3.583004791083511,0.030769600009080023
7.08673749997979,4,-0.25798441975665193,-0.23689655488533676,3.555545318576413,0.043069399980595335
7.119001599989133,4,-0.27736377295858733,-0.2400295345754286,3.5784141346376965,0.032264100009342656
7.152579199988395,4,-0.29418629074413916,-0.2407375363757744,3.561664764480787,0.03357759999926202
7.1821686000039335,4,-0.3143496538547735,-0.24291728376588223,3.5810905468953282,0.02958940001553856
7.213481099985074,4,-0.33387177092570614,-0.24592994474106228,3.5959056763290063,0.03131249998114072
7.244795099977637,4,-0.3526018868150257,-0.24777116805624894,3.602834725773877,0.03131399999256246
7.27659669998684,4,-0.3665105202318202,-0.24915860873148746,3.588111243639886,0.03180160000920296
7.304105099989101,4,-0.3802660337697173,-0.24820886255549657,3.5660415617101666,0.027508400002261624
7.334363200003281,4,-0.39665736588304656,-0.2501738938746279,3.5878050537141437,0.030258100014179945
7.3673001999850385,4,-0.41382345406970295,-0.252738341301384,3.6153632525037906,0.03293699998175725
7.398170100001153,4,-0.42520023007629887,-0.25285484687080856,3.6172391262962655,0.030869900016114116
7.460226700000931,4,-0.43658778960375944,-0.2529721431368082,3.6191297219534926,0.06205659999977797
7.490678200003458,4,-0.44090371109205706,-0.24815421668082321,3.5666752952306386,0.03045150000252761
7.523002100002486,4,-0.45041795751297065,-0.24566621397694308,3.5717665948954855,0.03232389999902807
7.552448899979936,4,-0.4586790293243934,-0.24289389308311105,3.571692945695129,0.0294467999774497
7.583213999983855,4,-0.4669392286896493,-0.2401221315138685,3.5716256260018766,0.030765100003918633
7.616849299985915,4,-0.4748584205452842,-0.23701862654985997,3.5680608694291176,0.03363530000206083
7.647056199988583,4,-0.48666130778335354,-0.2366518724147466,3.591189630948166,0.03020690000266768
7.676834099984262,4,-0.49568714035052264,-0.2319946263961393,3.5876512300769696,0.029777899995679036
7.706783799978439,4,-0.5041584664333969,-0.22930078873975826,3.5889254399989095,0.029949699994176626
7.738613900000928,4,-0.5123250763795284,-0.22827563210293475,3.5907188346423156,0.031830100022489205
7.783001200004946,4,-0.5164836327970227,-0.22350295359408204,3.5713548463088585,0.04438730000401847
7.828608699986944,4,-0.5262323436858632,-0.22274233174752056,3.5911725715366614,0.045607499981997535
7.859595199988689,4,-0.5324060383902866,-0.21845403471446134,3.593014281080261,0.0309865000017453
7.890565699985018,4,-0.534799659871123,-0.2146725657526513,3.5607876504000227,0.030970499996328726
7.921976299985545,4,-0.5439808875795838,-0.2124352935180592,3.571172425790269,0.031410600000526756
7.951974199997494,4,-0.5540455888152394,-0.211673247898719,3.5920844860277295,0.02999790001194924
7.983123099984368,4,-0.557726774890408,-0.2069042334360885,3.571111454593681,0.031148899986874312
8.014718599995831,4,-0.5698992908549085,-0.20660940895310329,3.6029961807484465,0.03159550001146272
8.044540000002598,4,-0.5719647282828317,-0.2016884551567334,3.5682716134361083,0.029821400006767362
8.079386800003704,4,-0.5800327874131095,-0.1980657430216132,3.5636541105174055,0.034846800001105294
8.110360599996056,4,-0.5907297868735949,-0.1958459562510827,3.571188452718379,0.030973799992352724
8.153592699993169,4,-0.6043030813991098,-0.19399533483414957,3.601666748328572,0.04323209999711253
8.185322299977997,4,-0.6111017274590321,-0.18995883423193988,3.574257875785511,0.03172959998482838
8.21632249999675,4,-0.6253305354893811,-0.18844533539620156,3.6011024253901187,0.031000200018752366
8.247672400000738,4,-0.6321765554668415,-0.18474353419567902,3.581300908854667,0.031349900003988296
8.288453399989521,4,-0.6382464393042099,-0.18019402319828856,3.5603805888301037,0.04078099998878315
8.318246999988332,4,-0.6519204446591363,-0.1793162164327617,3.583927152363248,0.02979359999881126
8.35047089998261,4,-0.660186380394867,-0.17455480176961155,3.5782512964822915,0.03222389999427833
8.380744199996116,4,-0.6751815202031259,-0.173814825421575,3.6062329042987264,0.030273300013504922
8.410494299983839,4,-0.6794258333284292,-0.16940111072734804,3.585624167662061,0.029750099987722933
8.440547199978027,4,-0.686959342428656,-0.16546691689366344,3.5720396937875956,0.03005289999418892
8.486400299996603,4,-0.6963167069576505,-0.1626679388559346,3.5714941103462245,0.04585310001857579
8.519029299990507,4,-0.7045655791178352,-0.15991055380905406,3.5716224014207283,0.03262899999390356
8.56504980000318,4,-0.7133909056470786,-0.15706737162131243,3.5708483555108694,0.04602050001267344
8.597021199995652,4,-0.7222985954613187,-0.15427852360812877,3.5674853527022954,0.03197139999247156
8.62822949999827,4,-0.7305661138251667,-0.15153073930225539,3.567783594342586,0.03120830000261776
8.659587100002682,4,-0.7449044901129407,-0.15092248850321321,3.603179430783102,0.031357600004412234
8.692716499994276,4,-0.7495688212743383,-0.1500702902627044,3.5885643564970877,0.033129399991594255
8.719866999977967,4,-0.7531647030240155,-0.1503483459777796,3.5748464207206077,0.02715049998369068
8.75209559997893,4,-0.7637776808449304,-0.15201877832977762,3.596510650908402,0.032228600000962615
8.781840599986026,4,-0.7700386829674882,-0.1504449342407231,3.5963252495734337,0.029745000007096678
8.814096899994183,4,-0.7756605070894449,-0.15046015881672434,3.596861813591126,0.03225630000815727
8.859751399984816,4,-0.7761437564083825,-0.14887885071607196,3.573514382772757,0.04565449999063276
8.892323899985058,4,-0.7878160298640132,-0.1497292570701209,3.5998086577534845,0.032572500000242144
8.921248500002548,4,-0.7965594188547092,-0.1514895167432858,3.608086235593141,0.028924600017489865
8.952143100003013,4,-0.7954343749051133,-0.14887598502938865,3.5741960601787706,0.03089460000046529
8.997239399992395,4,-0.7981899887020403,-0.148875532637746,3.5742941581224117,0.045096299989381805
9.02967659998103,4,-0.7972824259791642,-0.1503415324257616,3.5763728853154726,0.03243719998863526
9.060987199976807,4,-0.7976289753865656,-0.15480817357449914,3.6030784844926966,0.03131059999577701
9.088172699994175,4,-0.790000495749744,-0.16163588065595688,3.5995926248032677,0.027185500017367303
9.124476600001799,4,-0.7845320133541509,-0.16719520061656687,3.599831615947434,0.03630390000762418
9.154971099982504,4,-0.7790617810372082,-0.17275561863723835,3.600071315523332,0.03049449998070486
9.198942299990449,4,-0.7763986603722961,-0.17832495921316197,3.6005570965026745,0.0439712000079453
9.230207399989013,4,-0.7735083873747194,-0.18009712642177858,3.5976598920949945,0.03126509999856353
9.261941799981287,4,-0.777519574881148,-0.18571049140163584,3.607692773095726,0.03173439999227412
9.291166599985445,4,-0.7809772958029639,-0.1879986703592127,3.6157150688920363,0.02922480000415817
9.320691599976271,4,-0.785949327338247,-0.19175226372976342,3.6333035775887614,0.029524999990826473
9.354103699995903,4,-0.7753990492769213,-0.1930257220249932,3.5762587393323333,0.03341210001963191
9.388630500005092,4,-0.7754246164827872,-0.1957849350266345,3.576404959820712,0.034526800009189174
9.417982199986,4,-0.779692526015488,-0.20233864301181007,3.6086380785608494,0.029351699980907142
9.447850900003687,4,-0.7856026979846447,-0.2084305952131083,3.6319497202429933,0.029868700017686933
9.490446199983126,4,-0.779223057363228,-0.21059942889761166,3.6076266102870433,0.042595299979439005
9.520679499983089,4,-0.7707959753782522,-0.20917584124799782,3.598073684173419,0.030233299999963492
9.56742320000194,4,-0.7557504154209935,-0.20961030701845695,3.577634006630052,0.046743700018851086
9.583191099984106,4,-0.7557504154209935,-0.20961030701845695,3.577634006630052,0.015767899982165545
9.601235199981602,4,-0.756412702207106,-0.21185904631724067,3.64090202962585,0.018044099997496232
9.661335299984785,4,-0.7209206843273144,-0.2092397889659943,3.605539528090286,0.06010010000318289
9.6915500999894,4,-0.6983619046448469,-0.20685613011188111,3.5747263664724334,0.030214800004614517
9.72267479999573,4,-0.6960595953736105,-0.211200039851026,3.6503759828538125,0.031124700006330386
9.754076499986695,4,-0.6686652590606527,-0.20634591224924084,3.5931385098575555,0.031401699990965426
9.785400499997195,4,-0.6513852965413427,-0.20613930528882637,3.589101598317575,0.03132400001049973
9.816688399994746,4,-0.6340409617850783,-0.20664556691932026,3.605762264200124,0.031287899997550994
9.849086599977454,4,-0.6137567960388299,-0.20420763391924887,3.5785034921803067,0.03239819998270832
9.907379599986598,4,-0.6005905274307624,-0.2047846010863019,3.611237640128112,0.058293000009143725
9.938341400003992,4,-0.5759150397168488,-0.2039515112745325,3.5692535541304595,0.030961800017394125
9.955594899976859,4,-0.5759150397168488,-0.2039515112745325,3.5692535541304595,0.017253499972866848
9.975510899996152,4,-0.560838630128575,-0.2050819918731897,3.5783215155394545,0.01991600001929328
10.002896499994677,4,-0.5410037034235596,-0.20465416328780311,3.571120289529556,0.027385599998524413
10.06192359997658,4,-0.5131589521750402,-0.21043600728462292,3.5964233131662966,0.05902709998190403
10.095999799988931,4,-0.49690107283939655,-0.21329800799850884,3.594851889228872,0.034076200012350455
10.129497699992498,4,-0.48550939737292104,-0.21779406539489704,3.634574685722146,0.03349790000356734
10.157198100001551,4,-0.4658721301713926,-0.2179916537861536,3.604182634221471,0.027700400009052828
10.18686789998901,4,-0.45247356449315823,-0.2211005413504469,3.6228609513051215,0.029669799987459555
10.232019099988975,4,-0.43740959800046314,-0.22329808097109885,3.631022417279648,0.045151199999963865
10.263544199988246,4,-0.4164294159988452,-0.22293052276980152,3.590834245247603,0.03152509999927133
10.28087499999674,4,-0.4164294159988452,-0.22293052276980152,3.590834245247603,0.017330800008494407
10.30984879998141,4,-0.40124823749302985,-0.22392140882334582,3.5881473042542695,0.028973799984669313
10.340519399993354,4,-0.385078222613421,-0.22561587366451086,3.5928673975893575,0.03067060001194477
10.372344799980056,4,-0.36765771012301185,-0.22652127874868302,3.5849171830794315,0.031825399986701086
10.402111599978525,4,-0.3513916273646663,-0.2281789923966222,3.589024659639354,0.02976679999846965
10.462226399977226,4,-0.3168886981187309,-0.23026059162571427,3.565782584417299,0.06011479999870062
10.494897099997615,4,-0.3005684894387239,-0.23167482657771063,3.578032188346424,0.03267070002038963
10.526126399985515,4,-0.2853231981536863,-0.23356225112872547,3.5969277644911815,0.03122929998789914
10.556723499990767,4,-0.2682123981795988,-0.23595307920099223,3.5982610728018463,0.030597100005252287
10.601174499985063,4,-0.249292569259818,-0.23445881978706143,3.5777068497905704,0.04445099999429658
10.63487539999187,4,-0.23023295914577885,-0.23544942710435923,3.5537275460550863,0.03370090000680648
10.652409200003603,4,-0.23023295914577885,-0.23544942710435923,3.5537275460550863,0.017533800011733547
10.667808199999854,4,-0.21360054957287744,-0.2353343834218871,3.551649953866363,0.015398999996250495
10.696049699996365,4,-0.19705446572632002,-0.23756922007203296,3.564663535564639,0.028241499996511266
10.741650699987076,4,-0.18187578344873473,-0.24159436165430134,3.6053213533777737,0.04560099999071099
10.771814499981701,4,-0.1626270314333221,-0.24044710148299062,3.569633112328933,0.03016379999462515
10.802807400003076,4,-0.14633696945839217,-0.23933581920234884,3.5667819213905227,0.030992900021374226
10.865388199978042,4,-0.11321981072373143,-0.24541532030207328,3.5989176440250805,0.0625807999749668
10.896427500003483,4,-0.096390863971583,-0.24520850873066283,3.5955445270262367,0.031039300025440753
10.943508500000462,4,-0.07826817758479895,-0.2466223894898813,3.5956724982325334,0.04708099999697879
10.972678299993277,4,-0.0627875580884618,-0.25009850083954743,3.6270251700076375,0.02916979999281466
10.992542099993443,4,-0.0627875580884618,-0.25009850083954743,3.6270251700076375,0.01986380000016652
11.010254399996484,4,-0.04476729388764995,-0.2492572062767124,3.593149191269998,0.017712300003040582
11.035583099990617,4,-0.027173554395183205,-0.2481345986980371,3.565106789200248,0.025328699994133785
11.068363500002306,4,-0.009312130929635194,-0.25271942220049115,3.623710891982145,0.03278040001168847
11.09861240000464,4,0.007114943117728195,-0.24989883492314183,3.5883315415094432,0.030248900002334267
11.128265199979069,4,0.026288097086640268,-0.250269089411029,3.5868950877514405,0.02965279997442849
11.15999269997701,4,0.04544631246891784,-0.252964310725005,3.615163957689214,0.03172749999794178
11.192850599996746,4,0.06194444631713715,-0.24678650452960016,3.535481462717849,0.0328579000197351
11.268179799983045,4,0.09927917638528728,-0.25121700407204894,3.5799302675254,0.0753291999862995
11.313524500001222,4,0.11840307345758846,-0.2535745399590473,3.6147039461301618,0.04534470001817681
